year,award,book_id,book_title,author,number_of_votes,link
2018,best food cookbooks,35398011,Vegan 100,Gaz Oakley,5683,https://www.goodreads.com/book/show/35398011-vegan-100?from_choice=true
2018,best food cookbooks,33656178,Bobby Flay Fit,Bobby Flay,2520,https://www.goodreads.com/book/show/33656178-bobby-flay-fit?from_choice=true
2018,best food cookbooks,38532190,Baking All Year Round,Rosanna Pansino,2139,https://www.goodreads.com/book/show/38532190-baking-all-year-round?from_choice=true
2018,best food cookbooks,35342935,The Food Explorer,Daniel Stone,2125,https://www.goodreads.com/book/show/35342935-the-food-explorer?from_choice=true
2018,best food cookbooks,35592077,Buttermilk Graffiti,Edward       Lee,1722,https://www.goodreads.com/book/show/35592077-buttermilk-graffiti?from_choice=true
2018,best food cookbooks,38121211,Skinnytaste One and Done,Gina Homolka,1569,https://www.goodreads.com/book/show/38121211-skinnytaste-one-and-done?from_choice=true
2018,best food cookbooks,39797678,Ottolenghi Simple,Yotam Ottolenghi,1553,https://www.goodreads.com/book/show/39797678-ottolenghi-simple?from_choice=true
2018,best food cookbooks,36711236,"Milk! A 10,000-Year Food Fracas",Mark Kurlansky,1526,https://www.goodreads.com/book/show/36711236-milk-a-10-000-year-food-fracas?from_choice=true
2018,best food cookbooks,36856216,Killing It,Camas Davis,1431,https://www.goodreads.com/book/show/36856216-killing-it?from_choice=true
2018,best food cookbooks,34017050,Hippie Food,Jonathan Kauffman,1341,https://www.goodreads.com/book/show/34017050-hippie-food?from_choice=true
2018,best food cookbooks,37826508,Now & Again,Julia Turshen,585,https://www.goodreads.com/book/show/37826508-now-again?from_choice=true
2018,best graphic novels comics,35924705,Herding Cats,Sarah Andersen,34322,https://www.goodreads.com/book/show/35924705-herding-cats?from_choice=true
2018,best graphic novels comics,36374390,Little Moments of Love,Catana Chetwynd,27342,https://www.goodreads.com/book/show/36374390-little-moments-of-love?from_choice=true
2018,best graphic novels comics,34963526,"Saga, Volume 8",Brian K. Vaughan,25261,https://www.goodreads.com/book/show/34963526-saga-volume-8?from_choice=true
2018,best graphic novels comics,34849019,"Ms. Marvel, Vol. 8",G. Willow Wilson,18504,https://www.goodreads.com/book/show/34849019-ms-marvel-vol-8?from_choice=true
2018,best graphic novels comics,34506912,The Prince and the Dressmaker,Jen Wang,15479,https://www.goodreads.com/book/show/34506912-the-prince-and-the-dressmaker?from_choice=true
2018,best graphic novels comics,35989512,"Paper Girls, Volume 4",Brian K. Vaughan,11927,https://www.goodreads.com/book/show/35989512-paper-girls-volume-4?from_choice=true
2018,best graphic novels comics,35684941,Here There Be Gerblins,Clint McElroy,11536,https://www.goodreads.com/book/show/35684941-here-there-be-gerblins?from_choice=true
2018,best graphic novels comics,34506937,Brazen,Pénélope Bagieu,9325,https://www.goodreads.com/book/show/34506937-brazen?from_choice=true
2018,best graphic novels comics,36373825,"Fence, Vol. 1",C.S. Pacat,8664,https://www.goodreads.com/book/show/36373825-fence-vol-1?from_choice=true
2018,best graphic novels comics,35758072,"Am I There Yet? The Loop-de-Loop, Zigzagging Journey to Adult...",Mari Andrew,8429,https://www.goodreads.com/book/show/35758072-am-i-there-yet-the-loop-de-loop-zigzagging-journey-to-adulthood?from_choice=true
2018,best graphic novels comics,30623067,Be Prepared,Vera Brosgol,3584,https://www.goodreads.com/book/show/30623067-be-prepared?from_choice=true
2018,best graphic novels comics,36963204,Bingo Love,Tee Franklin,3395,https://www.goodreads.com/book/show/36963204-bingo-love?from_choice=true
2018,best graphic novels comics,34930815,"Wires and Nerve, Volume 2",Marissa Meyer,3196,https://www.goodreads.com/book/show/34930815-wires-and-nerve-volume-2?from_choice=true
2018,best graphic novels comics,37534577,"Check, Please! Book 1",Ngozi Ukazu,2947,https://www.goodreads.com/book/show/37534577-check-please-book-1?from_choice=true
2018,best graphic novels comics,37533587,Sabrina,Nick Drnaso,2891,https://www.goodreads.com/book/show/37533587-sabrina?from_choice=true
2018,best graphic novels comics,35651693,"The Wicked + The Divine, Vol. 6",Kieron Gillen,2818,https://www.goodreads.com/book/show/35651693-the-wicked-the-divine-vol-6?from_choice=true
2018,best graphic novels comics,37491890,"Monstress, Vol. 3",Marjorie M. Liu,2397,https://www.goodreads.com/book/show/37491890-monstress-vol-3?from_choice=true
2018,best graphic novels comics,37822649,"Hey, Kiddo",Jarrett J. Krosoczka,1567,https://www.goodreads.com/book/show/37822649-hey-kiddo?from_choice=true
2018,best graphic novels comics,34954925,"Black Hammer, Vol. 2",Jeff Lemire,1475,https://www.goodreads.com/book/show/34954925-black-hammer-vol-2?from_choice=true
2018,best graphic novels comics,34849021,Hard Time,Saladin Ahmed,1459,https://www.goodreads.com/book/show/34849021-hard-time?from_choice=true
2018,best poetry books,35924698,The Witch Doesn't Burn in This One,Amanda Lovelace,25298,https://www.goodreads.com/book/show/35924698-the-witch-doesn-t-burn-in-this-one?from_choice=true
2018,best poetry books,35396841,The Poet X,Elizabeth Acevedo,20025,https://www.goodreads.com/book/show/35396841-the-poet-x?from_choice=true
2018,best poetry books,38255339,Useless Magic,Florence Welch,15540,https://www.goodreads.com/book/show/38255339-useless-magic?from_choice=true
2018,best poetry books,38926449,The Dark Between Stars,Atticus Poetry,14265,https://www.goodreads.com/book/show/38926449-the-dark-between-stars?from_choice=true
2018,best poetry books,38532187,Taking the Arrow Out of the Heart,Alice Walker,11579,https://www.goodreads.com/book/show/38532187-taking-the-arrow-out-of-the-heart?from_choice=true
2018,best poetry books,35999004,Rebound,Kwame Alexander,8598,https://www.goodreads.com/book/show/35999004-rebound?from_choice=true
2018,best poetry books,36477795,If They Come for Us,Fatimah Asghar,8031,https://www.goodreads.com/book/show/36477795-if-they-come-for-us?from_choice=true
2018,best poetry books,35260128,Take Me with You,Andrea Gibson,6987,https://www.goodreads.com/book/show/35260128-take-me-with-you?from_choice=true
2018,best poetry books,36100966,Sea of Strangers,Lang Leav,6452,https://www.goodreads.com/book/show/36100966-sea-of-strangers?from_choice=true
2018,best poetry books,36456129,She Felt Like Feeling Nothing,R.H. Sin,6388,https://www.goodreads.com/book/show/36456129-she-felt-like-feeling-nothing?from_choice=true
2018,best poetry books,34594981,Helium,Rudy Francisco,2974,https://www.goodreads.com/book/show/34594981-helium?from_choice=true
2018,best poetry books,35297455,For Every One,Jason Reynolds,2809,https://www.goodreads.com/book/show/35297455-for-every-one?from_choice=true
2018,best poetry books,35782247,Wade in the Water,Tracy K. Smith,2453,https://www.goodreads.com/book/show/35782247-wade-in-the-water?from_choice=true
2018,best poetry books,36479694,The Future,Neil Hilborn,2237,https://www.goodreads.com/book/show/36479694-the-future?from_choice=true
2018,best poetry books,41241311,A Love Letter from the Girls Who Feel Everything,Brittainy C. Cherry,1632,https://www.goodreads.com/book/show/41241311-a-love-letter-from-the-girls-who-feel-everything?from_choice=true
2018,best poetry books,36036176,Heart Talk,Cleo Wade,1472,https://www.goodreads.com/book/show/36036176-heart-talk?from_choice=true
2018,best poetry books,36479356,American Sonnets for My Past and Future Assassin,Terrance Hayes,1444,https://www.goodreads.com/book/show/36479356-american-sonnets-for-my-past-and-future-assassin?from_choice=true
2018,best poetry books,35540804,Blood Water Paint,Joy McCullough,1248,https://www.goodreads.com/book/show/35540804-blood-water-paint?from_choice=true
2018,best poetry books,37941942,The Flame,Leonard Cohen,1217,https://www.goodreads.com/book/show/37941942-the-flame?from_choice=true
2018,best poetry books,35356376,Brown,Kevin Young,486,https://www.goodreads.com/book/show/35356376-brown?from_choice=true
2018,best debut author,34728667,Children of Blood and Bone,Tomi Adeyemi,70984,https://www.goodreads.com/book/show/34728667-children-of-blood-and-bone?from_choice=true
2018,best debut author,34848682,The Woman in the Window,A.J. Finn,36008,https://www.goodreads.com/book/show/34848682-the-woman-in-the-window?from_choice=true
2018,best debut author,37486222,The Tattooist of Auschwitz,Heather   Morris,35180,https://www.goodreads.com/book/show/37486222-the-tattooist-of-auschwitz?from_choice=true
2018,best debut author,36577586,The Kiss Quotient,Helen Hoang,23334,https://www.goodreads.com/book/show/36577586-the-kiss-quotient?from_choice=true
2018,best debut author,34499221,To Kill a Kingdom,Alexandra Christo,20896,https://www.goodreads.com/book/show/34499221-to-kill-a-kingdom?from_choice=true
2018,best debut author,36692478,There There,Tommy Orange,13962,https://www.goodreads.com/book/show/36692478-there-there?from_choice=true
2018,best debut author,35887181,The Poppy War,R.F. Kuang,11754,https://www.goodreads.com/book/show/35887181-the-poppy-war?from_choice=true
2018,best debut author,35604686,The Astonishing Color of After,Emily X.R. Pan,11502,https://www.goodreads.com/book/show/35604686-the-astonishing-color-of-after?from_choice=true
2018,best debut author,36388243,Something in the Water,Catherine Steadman,9718,https://www.goodreads.com/book/show/36388243-something-in-the-water?from_choice=true
2018,best debut author,35356382,The Chalk Man,C.J. Tudor,8478,https://www.goodreads.com/book/show/35356382-the-chalk-man?from_choice=true
2018,best debut author,38186611,An Absolutely Remarkable Thing,Hank Green,4309,https://www.goodreads.com/book/show/38186611-an-absolutely-remarkable-thing?from_choice=true
2018,best debut author,36840397,A Place for Us,Fatima Farheen Mirza,4208,https://www.goodreads.com/book/show/36840397-a-place-for-us?from_choice=true
2018,best debut author,36373417,The Map of Salt and Stars,Zeyn Joukhadar,2815,https://www.goodreads.com/book/show/36373417-the-map-of-salt-and-stars?from_choice=true
2018,best debut author,36337550,The 7½ Deaths of Evelyn Hardcastle,Stuart Turton,2747,https://www.goodreads.com/book/show/36337550-the-7-deaths-of-evelyn-hardcastle?from_choice=true
2018,best debut author,34726469,Sky in the Deep,Adrienne Young,2696,https://www.goodreads.com/book/show/34726469-sky-in-the-deep?from_choice=true
2018,best debut author,34275212,Girls Burn Brighter,Shobha   Rao,2607,https://www.goodreads.com/book/show/34275212-girls-burn-brighter?from_choice=true
2018,best debut author,34262106,Everything Here Is Beautiful,Mira T. Lee,2153,https://www.goodreads.com/book/show/34262106-everything-here-is-beautiful?from_choice=true
2018,best debut author,36636727,Fruit of the Drunken Tree,Ingrid Rojas Contreras,1630,https://www.goodreads.com/book/show/36636727-fruit-of-the-drunken-tree?from_choice=true
2018,best debut author,36187116,Witchmark,C.L. Polk,892,https://www.goodreads.com/book/show/36187116-witchmark?from_choice=true
2018,best debut author,35297106,The Terminal List,Jack Carr,732,https://www.goodreads.com/book/show/35297106-the-terminal-list?from_choice=true
2018,best young adult fiction books,31180248,Leah on the Offbeat,Becky Albertalli,24880,https://www.goodreads.com/book/show/31180248-leah-on-the-offbeat?from_choice=true
2018,best young adult fiction books,34810320,Sadie,Courtney Summers,21528,https://www.goodreads.com/book/show/34810320-sadie?from_choice=true
2018,best young adult fiction books,36341204,What If It's Us,Becky Albertalli,19464,https://www.goodreads.com/book/show/36341204-what-if-it-s-us?from_choice=true
2018,best young adult fiction books,36987719,All the Little Lights,Jamie McGuire,18186,https://www.goodreads.com/book/show/36987719-all-the-little-lights?from_choice=true
2018,best young adult fiction books,37880094,The Lady's Guide to Petticoats and Piracy,Mackenzi Lee,17769,https://www.goodreads.com/book/show/37880094-the-lady-s-guide-to-petticoats-and-piracy?from_choice=true
2018,best young adult fiction books,35604686,The Astonishing Color of After,Emily X.R. Pan,17685,https://www.goodreads.com/book/show/35604686-the-astonishing-color-of-after?from_choice=true
2018,best young adult fiction books,32333338,Save the Date,Morgan Matson,14860,https://www.goodreads.com/book/show/32333338-save-the-date?from_choice=true
2018,best young adult fiction books,29589074,Truly Devious,Maureen Johnson,13684,https://www.goodreads.com/book/show/29589074-truly-devious?from_choice=true
2018,best young adult fiction books,35887533,Puddin',Julie   Murphy,13410,https://www.goodreads.com/book/show/35887533-puddin?from_choice=true
2018,best young adult fiction books,35297272,Emergency Contact,Mary H.K. Choi,9891,https://www.goodreads.com/book/show/35297272-emergency-contact?from_choice=true
2018,best young adult fiction books,35520012,"Love, Life, and the List",Kasie West,4758,https://www.goodreads.com/book/show/35520012-love-life-and-the-list?from_choice=true
2018,best young adult fiction books,31625048,Let's Talk About Love,Claire Kann,4376,https://www.goodreads.com/book/show/31625048-let-s-talk-about-love?from_choice=true
2018,best young adult fiction books,35297469,Starry Eyes,Jenn Bennett,4140,https://www.goodreads.com/book/show/35297469-starry-eyes?from_choice=true
2018,best young adult fiction books,30969755,The Cheerleaders,Kara Thomas,3897,https://www.goodreads.com/book/show/30969755-the-cheerleaders?from_choice=true
2018,best young adult fiction books,33810737,The Case for Jamie,Brittany Cavallaro,3664,https://www.goodreads.com/book/show/33810737-the-case-for-jamie?from_choice=true
2018,best young adult fiction books,31207017,"Love, Hate & Other Filters",Samira Ahmed,3637,https://www.goodreads.com/book/show/31207017-love-hate-other-filters?from_choice=true
