book_id,award_category,title,number_of_votes,link
53968510,best young adult fantasy books 2021,These Hollow Vows by Lexi Ryan,3937,https://www.goodreads.com/book/show/53968510-these-hollow-vows?from_choice=true
39897752,best young adult fantasy books 2021,Lost in the Never Woods by Aiden Thomas,3640,https://www.goodreads.com/book/show/39897752-lost-in-the-never-woods?from_choice=true
54017953,best young adult fantasy books 2021,The Ones We're Meant to Find by Joan He,3086,https://www.goodreads.com/book/show/54017953-the-ones-we-re-meant-to-find?from_choice=true
53138253,best young adult fantasy books 2021,A Vow So Bold and Deadly by Brigid Kemmerer,3052,https://www.goodreads.com/book/show/53138253-a-vow-so-bold-and-deadly?from_choice=true
57094644,best childrens books 2021,Daughter of the Deep by Rick Riordan,24836,https://www.goodreads.com/book/show/57094644-daughter-of-the-deep?from_choice=true
48914231,best childrens books 2021,Bridge of Souls by Victoria Schwab,24368,https://www.goodreads.com/book/show/48914231-bridge-of-souls?from_choice=true
53327864,best childrens books 2021,Eyes that Kiss in the Corners by Joanna Ho,21560,https://www.goodreads.com/book/show/53327864-eyes-that-kiss-in-the-corners?from_choice=true
57143335,best childrens books 2021,Amari and the Night Brothers by B.B. Alston,21390,https://www.goodreads.com/book/show/57143335-amari-and-the-night-brothers?from_choice=true
54458127,best childrens books 2021,Starfish by Lisa Fipps,20031,https://www.goodreads.com/book/show/54458127-starfish?from_choice=true
56922552,best childrens books 2021,Beasts and Beauty by Soman Chainani,16458,https://www.goodreads.com/book/show/56922552-beasts-and-beauty?from_choice=true
49202861,best childrens books 2021,Alone by Megan E. Freeman,11906,https://www.goodreads.com/book/show/49202861-alone?from_choice=true
52664722,best childrens books 2021,Ground Zero by Alan Gratz,9669,https://www.goodreads.com/book/show/52664722-ground-zero?from_choice=true
36323801,best childrens books 2021,Aru Shah and the City of Gold by Roshani Chokshi,6892,https://www.goodreads.com/book/show/36323801-aru-shah-and-the-city-of-gold?from_choice=true
44280835,best childrens books 2021,The Thirteenth Fairy by Melissa de la Cruz,6554,https://www.goodreads.com/book/show/44280835-the-thirteenth-fairy?from_choice=true
53327892,best childrens books 2021,"Red, White, and Whole by Rajani LaRocca",2447,https://www.goodreads.com/book/show/53327892-red-white-and-whole?from_choice=true
55277066,best childrens books 2021,Best Nerds Forever by James Patterson,2367,https://www.goodreads.com/book/show/55277066-best-nerds-forever?from_choice=true
55004097,best childrens books 2021,Ophie's Ghosts by Justina Ireland,2246,https://www.goodreads.com/book/show/55004097-ophie-s-ghosts?from_choice=true
53175322,best childrens books 2021,Root Magic by Eden Royce,2064,https://www.goodreads.com/book/show/53175322-root-magic?from_choice=true
51591443,best childrens books 2021,A Wolf for a Spell by Karah Sutton,2057,https://www.goodreads.com/book/show/51591443-a-wolf-for-a-spell?from_choice=true
53441112,best childrens books 2021,Unplugged by Gordon Korman,1900,https://www.goodreads.com/book/show/53441112-unplugged?from_choice=true
43517256,best childrens books 2021,City of the Plague God by Sarwat Chadda,1507,https://www.goodreads.com/book/show/43517256-city-of-the-plague-god?from_choice=true
54870170,best childrens books 2021,The Shape of Thunder by Jasmine Warga,1418,https://www.goodreads.com/book/show/54870170-the-shape-of-thunder?from_choice=true
55277625,best childrens books 2021,The Last Fallen Star by Graci Kim,1152,https://www.goodreads.com/book/show/55277625-the-last-fallen-star?from_choice=true
58348225,best childrens books 2021,Where's My Joey? by Wendy Monica Winter,1034,https://www.goodreads.com/book/show/58348225-where-s-my-joey?from_choice=true
58784475,best fiction books 2022,"Tomorrow, and Tomorrow, and Tomorrow by Gabrielle Zevin",90971,https://www.goodreads.com/book/show/58784475-tomorrow-and-tomorrow-and-tomorrow?from_choice=true
57701764,best fiction books 2022,Wish You Were Here by Jodi Picoult,54368,https://www.goodreads.com/book/show/57701764-wish-you-were-here?from_choice=true
60209470,best fiction books 2022,The Winners by Fredrik Backman,52412,https://www.goodreads.com/book/show/60209470-the-winners?from_choice=true
58733693,best fiction books 2022,Remarkably Bright Creatures by Shelby Van Pelt,45635,https://www.goodreads.com/book/show/58733693-remarkably-bright-creatures?from_choice=true
59227941,best fiction books 2022,The Hotel Nantucket by Elin Hilderbrand,39882,https://www.goodreads.com/book/show/59227941-the-hotel-nantucket?from_choice=true
60149573,best fiction books 2022,Our Missing Hearts by Celeste Ng,34753,https://www.goodreads.com/book/show/60149573-our-missing-hearts?from_choice=true
57693262,best fiction books 2022,Cleopatra and Frankenstein by Coco Mellors,32387,https://www.goodreads.com/book/show/57693262-cleopatra-and-frankenstein?from_choice=true
57739876,best fiction books 2022,To Paradise by Hanya Yanagihara,31569,https://www.goodreads.com/book/show/57739876-to-paradise?from_choice=true
59807954,best fiction books 2022,Other Birds by Sarah Addison Allen,24077,https://www.goodreads.com/book/show/59807954-other-birds?from_choice=true
57773248,best fiction books 2022,Notes on an Execution by Danya Kukafka,22990,https://www.goodreads.com/book/show/57773248-notes-on-an-execution?from_choice=true
59912428,best fiction books 2022,Mad Honey by Jodi Picoult,8654,https://www.goodreads.com/book/show/59912428-mad-honey?from_choice=true
57693171,best fiction books 2022,Olga Dies Dreaming by Xóchitl González,8239,https://www.goodreads.com/book/show/57693171-olga-dies-dreaming?from_choice=true
59089704,best fiction books 2022,This Time Tomorrow by Emma Straub,7764,https://www.goodreads.com/book/show/59089704-this-time-tomorrow?from_choice=true
60194162,best fiction books 2022,Demon Copperhead by Barbara Kingsolver,7276,https://www.goodreads.com/book/show/60194162-demon-copperhead?from_choice=true
58395049,best fiction books 2022,True Biz by Sara Nović,6141,https://www.goodreads.com/book/show/58395049-true-biz?from_choice=true
58537371,best fiction books 2022,Nightcrawling by Leila Mottley,6138,https://www.goodreads.com/book/show/58537371-nightcrawling?from_choice=true
60657583,best fiction books 2022,Lucy by the Sea by Elizabeth Strout,5337,https://www.goodreads.com/book/show/60657583-lucy-by-the-sea?from_choice=true
56271394,best fiction books 2022,Honor by Thrity Umrigar,4708,https://www.goodreads.com/book/show/56271394-honor?from_choice=true
59808037,best fiction books 2022,How Not to Drown in a Glass of Water by Angie Cruz,3883,https://www.goodreads.com/book/show/59808037-how-not-to-drown-in-a-glass-of-water?from_choice=true
60415700,best fiction books 2022,Now Is Not the Time to Panic by Kevin    Wilson,3689,https://www.goodreads.com/book/show/60415700-now-is-not-the-time-to-panic?from_choice=true
55196813,best mystery thriller books 2022,The Maid by Nita Prose,78403,https://www.goodreads.com/book/show/55196813-the-maid?from_choice=true
58468990,best mystery thriller books 2022,The Paris Apartment by Lucy Foley,70346,https://www.goodreads.com/book/show/58468990-the-paris-apartment?from_choice=true
58957615,best mystery thriller books 2022,The Bullet That Missed by Richard Osman,45969,https://www.goodreads.com/book/show/58957615-the-bullet-that-missed?from_choice=true
57693172,best mystery thriller books 2022,A Flicker in the Dark by Stacy Willingham,36199,https://www.goodreads.com/book/show/57693172-a-flicker-in-the-dark?from_choice=true
58371432,best mystery thriller books 2022,The Book of Cold Cases by Simone St. James,29557,https://www.goodreads.com/book/show/58371432-the-book-of-cold-cases?from_choice=true
59947696,best mystery thriller books 2022,Wrong Place Wrong Time by Gillian McAllister,27574,https://www.goodreads.com/book/show/59947696-wrong-place-wrong-time?from_choice=true
60149532,best mystery thriller books 2022,Killers of a Certain Age by Deanna Raybourn,27321,https://www.goodreads.com/book/show/60149532-killers-of-a-certain-age?from_choice=true
59345249,best mystery thriller books 2022,The It Girl by Ruth Ware,25406,https://www.goodreads.com/book/show/59345249-the-it-girl?from_choice=true
60142750,best mystery thriller books 2022,All Good People Here by Ashley Flowers,25174,https://www.goodreads.com/book/show/60142750-all-good-people-here?from_choice=true
59808050,best mystery thriller books 2022,Daisy Darker by Alice Feeney,24227,https://www.goodreads.com/book/show/59808050-daisy-darker?from_choice=true
61991328,best mystery thriller books 2022,The Housemaid by Freida McFadden,9762,https://www.goodreads.com/book/show/61991328-the-housemaid?from_choice=true
57693416,best mystery thriller books 2022,The Golden Couple by Greer Hendricks,7441,https://www.goodreads.com/book/show/57693416-the-golden-couple?from_choice=true
58724802,best mystery thriller books 2022,Things We Do in the Dark by Jennifer Hillier,7219,https://www.goodreads.com/book/show/58724802-things-we-do-in-the-dark?from_choice=true
58386733,best mystery thriller books 2022,The Violin Conspiracy by Brendan Slocumb,6208,https://www.goodreads.com/book/show/58386733-the-violin-conspiracy?from_choice=true
58855185,best mystery thriller books 2022,The Family Remains by Lisa Jewell,6070,https://www.goodreads.com/book/show/58855185-the-family-remains?from_choice=true
57693427,best mystery thriller books 2022,The Night Shift by Alex Finlay,5840,https://www.goodreads.com/book/show/57693427-the-night-shift?from_choice=true
58756502,best mystery thriller books 2022,Jackal by Erin E. Adams,5193,https://www.goodreads.com/book/show/58756502-jackal?from_choice=true
57649351,best mystery thriller books 2022,The Overnight Guest by Heather Gudenkauf,4546,https://www.goodreads.com/book/show/57649351-the-overnight-guest?from_choice=true
60417443,best mystery thriller books 2022,The Family Game by Catherine Steadman,3122,https://www.goodreads.com/book/show/60417443-the-family-game?from_choice=true
58984701,best mystery thriller books 2022,More Than You'll Ever Know by Katie  Gutierrez,2739,https://www.goodreads.com/book/show/58984701-more-than-you-ll-ever-know?from_choice=true
60435878,best historical fiction books 2022,Carrie Soto Is Back by Taylor Jenkins Reid,100745,https://www.goodreads.com/book/show/60435878-carrie-soto-is-back?from_choice=true
58065033,best historical fiction books 2022,Lessons in Chemistry by Bonnie Garmus,92554,https://www.goodreads.com/book/show/58065033-lessons-in-chemistry?from_choice=true
57699848,best historical fiction books 2022,Go Tell the Bees That I Am Gone by Diana Gabaldon,42201,https://www.goodreads.com/book/show/57699848-go-tell-the-bees-that-i-am-gone?from_choice=true
58490567,best historical fiction books 2022,The Diamond Eye by Kate Quinn,35056,https://www.goodreads.com/book/show/58490567-the-diamond-eye?from_choice=true
57926137,best historical fiction books 2022,Black Cake by Charmaine Wilkerson,28111,https://www.goodreads.com/book/show/57926137-black-cake?from_choice=true
57933338,best historical fiction books 2022,Violeta by Isabel Allende,26802,https://www.goodreads.com/book/show/57933338-violeta?from_choice=true
60353768,best historical fiction books 2022,The Marriage Portrait by Maggie O'Farrell,23656,https://www.goodreads.com/book/show/60353768-the-marriage-portrait?from_choice=true
55650158,best historical fiction books 2022,Take My Hand by Dolen Perkins-Valdez,21970,https://www.goodreads.com/book/show/55650158-take-my-hand?from_choice=true
58803339,best historical fiction books 2022,The Book Woman's Daughter by Kim Michele Richardson,21013,https://www.goodreads.com/book/show/58803339-the-book-woman-s-daughter?from_choice=true
58891551,best historical fiction books 2022,Young Mungo by Douglas   Stuart,18330,https://www.goodreads.com/book/show/58891551-young-mungo?from_choice=true
57099323,best historical fiction books 2022,The Magnolia Palace by Fiona  Davis,5878,https://www.goodreads.com/book/show/57099323-the-magnolia-palace?from_choice=true
57693519,best historical fiction books 2022,The Last House on the Street by Diane Chamberlain,5019,https://www.goodreads.com/book/show/57693519-the-last-house-on-the-street?from_choice=true
52268640,best historical fiction books 2022,Memphis by Tara M. Stringfellow,5009,https://www.goodreads.com/book/show/52268640-memphis?from_choice=true
59807978,best historical fiction books 2022,Hester by Laurie Lico Albanese,4866,https://www.goodreads.com/book/show/59807978-hester?from_choice=true
57518629,best historical fiction books 2022,The Last Rose of Shanghai by Weina Dai Randel,4265,https://www.goodreads.com/book/show/57518629-the-last-rose-of-shanghai?from_choice=true
60371805,best historical fiction books 2022,Shrines of Gaiety by Kate Atkinson,3351,https://www.goodreads.com/book/show/60371805-shrines-of-gaiety?from_choice=true
58210933,best historical fiction books 2022,Trust by Hernan Diaz,3275,https://www.goodreads.com/book/show/58210933-trust?from_choice=true
60526801,best historical fiction books 2022,The Passenger by Cormac McCarthy,3237,https://www.goodreads.com/book/show/60526801-the-passenger?from_choice=true
58231775,best historical fiction books 2022,Peach Blossom Spring by Melissa Fu,3029,https://www.goodreads.com/book/show/58231775-peach-blossom-spring?from_choice=true
55987334,best historical fiction books 2022,Four Treasures of the Sky by Jenny Tinghui Zhang,2581,https://www.goodreads.com/book/show/55987334-four-treasures-of-the-sky?from_choice=true
